Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages,avg_wage
803,PO BOX,ST THOMAS,VI,PRIMARY,18.35,-64.93,NA-US-VI-ST THOMAS,FALSE,,,,#DIV/0!
8030,STANDARD,GLOUCESTER CITY,NJ,PRIMARY,39.89,-75.11,NA-US-NJ-GLOUCESTER CITY,FALSE,6232,10400,207563498,33306.08119
80301,STANDARD,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,12035,19036,597293486,49629.70386
80302,STANDARD,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,10447,15073,499697838,47831.70652
80303,STANDARD,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,10873,16791,486932810,44783.66688
80304,STANDARD,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,13029,21108,696723630,53474.83537
80305,STANDARD,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,8380,13065,400353539,47774.88532
80306,PO BOX,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,1215,1605,38918595,32031.76543
80307,PO BOX,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,,,,#DIV/0!
80308,PO BOX,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,872,1201,33534783,38457.31995
80309,UNIQUE,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,,,,#DIV/0!
8031,STANDARD,BELLMAWR,NJ,PRIMARY,39.86,-75.09,NA-US-NJ-BELLMAWR,FALSE,5864,9879,207777290,35432.68929
80310,UNIQUE,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,,,,#DIV/0!
80314,UNIQUE,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,,,,#DIV/0!
8032,STANDARD,GRENLOCH,NJ,PRIMARY,39.77,-75.05,NA-US-NJ-GRENLOCH,FALSE,,,,#DIV/0!
80321,UNIQUE,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,,,,#DIV/0!
80322,UNIQUE,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,,,,#DIV/0!
80323,UNIQUE,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,,,,#DIV/0!
80328,UNIQUE,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,,,,#DIV/0!
80329,UNIQUE,BOULDER,CO,PRIMARY,40.02,-105.25,NA-US-CO-BOULDER,FALSE,,,,#DIV/0!
8033,STANDARD,HADDONFIELD,NJ,PRIMARY,39.89,-75.03,NA-US-NJ-HADDONFIELD,FALSE,8374,14871,644899090,77012.07189
8034,STANDARD,CHERRY HILL,NJ,PRIMARY,39.9,-74.99,NA-US-NJ-CHERRY HILL,FALSE,9382,16356,496016490,52868.95012
8035,STANDARD,HADDON HEIGHTS,NJ,PRIMARY,39.87,-75.06,NA-US-NJ-HADDON HEIGHTS,FALSE,3773,6656,214699239,56904.11847
8036,STANDARD,HAINESPORT,NJ,PRIMARY,39.98,-74.82,NA-US-NJ-HAINESPORT,FALSE,2976,5464,185404875,62300.0252
8037,STANDARD,HAMMONTON,NJ,PRIMARY,39.65,-74.77,NA-US-NJ-HAMMONTON,FALSE,11651,20771,470632686,40394.18814
8038,PO BOX,HANCOCKS BRIDGE,NJ,PRIMARY,39.47,-75.45,NA-US-NJ-HANCOCKS BRIDGE,FALSE,,,,#DIV/0!
8039,PO BOX,HARRISONVILLE,NJ,PRIMARY,39.73,-75.32,NA-US-NJ-HARRISONVILLE,FALSE,,,,#DIV/0!
804,PO BOX,ST THOMAS,VI,PRIMARY,18.35,-64.93,NA-US-VI-ST THOMAS,FALSE,,,,#DIV/0!
80401,STANDARD,GOLDEN,CO,PRIMARY,39.73,-105.21,NA-US-CO-GOLDEN,FALSE,18326,30678,1014893832,55379.99738
80402,PO BOX,GOLDEN,CO,PRIMARY,39.73,-105.21,NA-US-CO-GOLDEN,FALSE,835,1236,36389853,43580.66228
80403,STANDARD,GOLDEN,CO,PRIMARY,39.73,-105.21,NA-US-CO-GOLDEN,FALSE,8942,16111,580014344,64864.051
8041,STANDARD,JOBSTOWN,NJ,PRIMARY,40.03,-74.68,NA-US-NJ-JOBSTOWN,FALSE,486,897,27643332,56879.28395
80419,UNIQUE,GOLDEN,CO,PRIMARY,39.73,-105.21,NA-US-CO-GOLDEN,FALSE,,,,#DIV/0!
8042,PO BOX,JULIUSTOWN,NJ,PRIMARY,39.95,-74.66,NA-US-NJ-JULIUSTOWN,FALSE,,,,#DIV/0!
80420,PO BOX,ALMA,CO,PRIMARY,39.28,-106.06,NA-US-CO-ALMA,FALSE,310,494,9324835,30080.1129
80421,STANDARD,BAILEY,CO,PRIMARY,39.4,-105.47,NA-US-CO-BAILEY,FALSE,3442,6320,157874703,45867.14207
80422,STANDARD,BLACK HAWK,CO,PRIMARY,39.8,-105.49,NA-US-CO-BLACK HAWK,FALSE,1397,2405,62581987,44797.41374
80423,STANDARD,BOND,CO,PRIMARY,39.87,-106.7,NA-US-CO-BOND,FALSE,,,,#DIV/0!
80424,STANDARD,BRECKENRIDGE,CO,PRIMARY,39.5,-106.04,NA-US-CO-BRECKENRIDGE,FALSE,5237,7959,216334880,41308.93259
80425,PO BOX,BUFFALO CREEK,CO,PRIMARY,39.38,-105.27,NA-US-CO-BUFFALO CREEK,FALSE,,,,#DIV/0!
80426,PO BOX,BURNS,CO,PRIMARY,39.87,-106.88,NA-US-CO-BURNS,FALSE,,,,#DIV/0!
80427,PO BOX,CENTRAL CITY,CO,PRIMARY,39.79,-105.51,NA-US-CO-CENTRAL CITY,FALSE,457,686,15623497,34187.08315
80428,STANDARD,CLARK,CO,PRIMARY,40.7,-106.92,NA-US-CO-CLARK,FALSE,313,541,10504756,33561.52077
80429,PO BOX,CLIMAX,CO,PRIMARY,39.37,-106.18,NA-US-CO-CLIMAX,FALSE,,,,#DIV/0!
8043,STANDARD,VOORHEES,NJ,PRIMARY,39.84,-74.95,NA-US-NJ-VOORHEES,FALSE,14011,24732,952788085,68002.86097
80430,STANDARD,COALMONT,CO,PRIMARY,40.57,-106.43,NA-US-CO-COALMONT,FALSE,,,,#DIV/0!
80432,PO BOX,COMO,CO,PRIMARY,39.32,-105.9,NA-US-CO-COMO,FALSE,,,,#DIV/0!
80433,STANDARD,CONIFER,CO,PRIMARY,39.52,-105.3,NA-US-CO-CONIFER,FALSE,4194,7660,251199794,59895.0391
80434,PO BOX,COWDREY,CO,PRIMARY,40.85,-106.3,NA-US-CO-COWDREY,FALSE,,,,#DIV/0!
80435,STANDARD,DILLON,CO,PRIMARY,39.62,-106.03,NA-US-CO-DILLON,FALSE,3954,6398,155375605,39295.80298
80436,PO BOX,DUMONT,CO,PRIMARY,39.78,-105.6,NA-US-CO-DUMONT,FALSE,273,478,10142996,37153.8315
80437,PO BOX,EVERGREEN,CO,PRIMARY,39.63,-105.34,NA-US-CO-EVERGREEN,FALSE,1335,2205,63341178,47446.57528
80438,PO BOX,EMPIRE,CO,PRIMARY,39.75,-105.68,NA-US-CO-EMPIRE,FALSE,,,,#DIV/0!
80439,STANDARD,EVERGREEN,CO,PRIMARY,39.63,-105.34,NA-US-CO-EVERGREEN,FALSE,10334,19290,782061729,75678.51064
80440,STANDARD,FAIRPLAY,CO,PRIMARY,39.22,-105.99,NA-US-CO-FAIRPLAY,FALSE,1010,1773,34127142,33789.2495
80442,PO BOX,FRASER,CO,PRIMARY,39.93,-105.79,NA-US-CO-FRASER,FALSE,1185,1847,43259851,36506.20338
80443,PO BOX,FRISCO,CO,PRIMARY,39.57,-106.09,NA-US-CO-FRISCO,FALSE,2556,3850,92709362,36271.26839
80444,PO BOX,GEORGETOWN,CO,PRIMARY,39.71,-105.69,NA-US-CO-GEORGETOWN,FALSE,561,868,20557231,36643.90553
80446,STANDARD,GRANBY,CO,PRIMARY,40.08,-105.93,NA-US-CO-GRANBY,FALSE,1826,3166,67565030,37001.65936
80447,STANDARD,GRAND LAKE,CO,PRIMARY,40.25,-105.82,NA-US-CO-GRAND LAKE,FALSE,921,1541,25247399,27413.02823
80448,PO BOX,GRANT,CO,PRIMARY,39.45,-105.67,NA-US-CO-GRANT,FALSE,,,,#DIV/0!
80449,STANDARD,HARTSEL,CO,PRIMARY,39.02,-105.8,NA-US-CO-HARTSEL,FALSE,317,587,8587574,27090.1388
8045,STANDARD,LAWNSIDE,NJ,PRIMARY,39.86,-75.03,NA-US-NJ-LAWNSIDE,FALSE,1446,2342,48318325,33415.16252
80451,PO BOX,HOT SULPHUR SPRINGS,CO,PRIMARY,40.07,-106.09,NA-US-CO-HOT SULPHUR SPRINGS,FALSE,298,542,11438229,38383.31879
80452,STANDARD,IDAHO SPRINGS,CO,PRIMARY,39.74,-105.51,NA-US-CO-IDAHO SPRINGS,FALSE,1664,2672,61874595,37184.2518
80453,PO BOX,IDLEDALE,CO,PRIMARY,39.67,-105.23,NA-US-CO-IDLEDALE,FALSE,,,,#DIV/0!
80454,PO BOX,INDIAN HILLS,CO,PRIMARY,39.62,-105.23,NA-US-CO-INDIAN HILLS,FALSE,745,1263,38735279,51993.66309
80455,STANDARD,JAMESTOWN,CO,PRIMARY,40.11,-105.39,NA-US-CO-JAMESTOWN,FALSE,304,491,11958974,39338.73026
80456,STANDARD,JEFFERSON,CO,PRIMARY,39.38,-105.8,NA-US-CO-JEFFERSON,FALSE,,,,#DIV/0!
80457,PO BOX,KITTREDGE,CO,PRIMARY,39.65,-105.3,NA-US-CO-KITTREDGE,FALSE,429,698,18058003,42093.24709
80459,STANDARD,KREMMLING,CO,PRIMARY,40.05,-106.37,NA-US-CO-KREMMLING,FALSE,1007,1814,38167493,37902.17776
8046,STANDARD,WILLINGBORO,NJ,PRIMARY,40.02,-74.88,NA-US-NJ-WILLINGBORO,FALSE,16286,27170,584053428,35862.30063
80461,STANDARD,LEADVILLE,CO,PRIMARY,39.24,-106.29,NA-US-CO-LEADVILLE,FALSE,2969,5084,100034908,33693.13169
80463,STANDARD,MC COY,CO,PRIMARY,39.92,-106.72,NA-US-CO-MC COY,FALSE,,,,#DIV/0!
80465,STANDARD,MORRISON,CO,PRIMARY,39.65,-105.18,NA-US-CO-MORRISON,FALSE,7236,13157,443541823,61296.54823
80466,STANDARD,NEDERLAND,CO,PRIMARY,39.96,-105.5,NA-US-CO-NEDERLAND,FALSE,1865,3090,83056045,44534.07239
80467,STANDARD,OAK CREEK,CO,PRIMARY,40.27,-106.95,NA-US-CO-OAK CREEK,FALSE,802,1410,29045293,36216.07606
80468,STANDARD,PARSHALL,CO,PRIMARY,40.05,-106.18,NA-US-CO-PARSHALL,FALSE,,,,#DIV/0!
80469,PO BOX,PHIPPSBURG,CO,PRIMARY,40.23,-106.93,NA-US-CO-PHIPPSBURG,FALSE,,,,#DIV/0!
80470,STANDARD,PINE,CO,PRIMARY,39.42,-105.33,NA-US-CO-PINE,FALSE,1675,3036,90393324,53966.16358
80471,PO BOX,PINECLIFFE,CO,PRIMARY,39.93,-105.43,NA-US-CO-PINECLIFFE,FALSE,,,,#DIV/0!
80473,PO BOX,RAND,CO,PRIMARY,40.45,-106.17,NA-US-CO-RAND,FALSE,,,,#DIV/0!
80474,STANDARD,ROLLINSVILLE,CO,PRIMARY,39.92,-105.5,NA-US-CO-ROLLINSVILLE,FALSE,264,419,8032373,30425.6553
80475,PO BOX,SHAWNEE,CO,PRIMARY,39.42,-105.55,NA-US-CO-SHAWNEE,FALSE,,,,#DIV/0!
80476,PO BOX,SILVER PLUME,CO,PRIMARY,39.69,-105.72,NA-US-CO-SILVER PLUME,FALSE,,,,#DIV/0!
80477,PO BOX,STEAMBOAT SPRINGS,CO,PRIMARY,40.47,-106.82,NA-US-CO-STEAMBOAT SPRINGS,FALSE,4376,6952,196199680,44835.39305
80478,PO BOX,TABERNASH,CO,PRIMARY,39.98,-105.85,NA-US-CO-TABERNASH,FALSE,394,673,14741404,37414.73096
80479,STANDARD,TOPONAS,CO,PRIMARY,40.07,-106.8,NA-US-CO-TOPONAS,FALSE,,,,#DIV/0!
8048,STANDARD,LUMBERTON,NJ,PRIMARY,39.96,-74.8,NA-US-NJ-LUMBERTON,FALSE,5833,10599,346631468,59425.93314
80480,STANDARD,WALDEN,CO,PRIMARY,40.73,-106.28,NA-US-CO-WALDEN,FALSE,578,985,14818961,25638.34083
80481,STANDARD,WARD,CO,PRIMARY,40.07,-105.51,NA-US-CO-WARD,FALSE,,,,#DIV/0!
80482,PO BOX,WINTER PARK,CO,PRIMARY,39.88,-105.77,NA-US-CO-WINTER PARK,FALSE,1186,1767,42662858,35972.05565
80483,PO BOX,YAMPA,CO,PRIMARY,40.15,-106.9,NA-US-CO-YAMPA,FALSE,255,468,8816399,34574.11373
80487,STANDARD,STEAMBOAT SPRINGS,CO,PRIMARY,40.47,-106.82,NA-US-CO-STEAMBOAT SPRINGS,FALSE,3209,5369,152339861,47472.68962
80488,PO BOX,STEAMBOAT SPRINGS,CO,PRIMARY,40.47,-106.82,NA-US-CO-STEAMBOAT SPRINGS,FALSE,1884,2863,74175847,39371.46868
8049,STANDARD,MAGNOLIA,NJ,PRIMARY,39.85,-75.03,NA-US-NJ-MAGNOLIA,FALSE,2659,4500,101611414,38214.14592
80497,PO BOX,SILVERTHORNE,CO,PRIMARY,39.65,-106.08,NA-US-CO-SILVERTHORNE,FALSE,600,979,22898586,38164.31
80498,STANDARD,SILVERTHORNE,CO,PRIMARY,39.65,-106.08,NA-US-CO-SILVERTHORNE,FALSE,3034,5312,127424524,41998.85432
805,PO BOX,ST THOMAS,VI,PRIMARY,18.34,-64.93,NA-US-VI-ST THOMAS,FALSE,,,,#DIV/0!
8050,STANDARD,MANAHAWKIN,NJ,PRIMARY,39.69,-74.25,NA-US-NJ-MANAHAWKIN,FALSE,11798,20931,457590517,38785.43117
80501,STANDARD,LONGMONT,CO,PRIMARY,40.17,-105.11,NA-US-CO-LONGMONT,FALSE,27773,48987,1090199376,39253.92921
80502,PO BOX,LONGMONT,CO,PRIMARY,40.17,-105.11,NA-US-CO-LONGMONT,FALSE,776,1265,27160669,35000.86211
80503,STANDARD,LONGMONT,CO,PRIMARY,40.17,-105.11,NA-US-CO-LONGMONT,FALSE,14606,26346,903068119,61828.57175
80504,STANDARD,LONGMONT,CO,PRIMARY,40.17,-105.11,NA-US-CO-LONGMONT,FALSE,10573,20307,628462777,59440.34588
8051,STANDARD,MANTUA,NJ,PRIMARY,39.78,-75.17,NA-US-NJ-MANTUA,FALSE,5474,9204,262368742,47929.98575
80510,STANDARD,ALLENSPARK,CO,PRIMARY,40.2,-105.52,NA-US-CO-ALLENSPARK,FALSE,,,,#DIV/0!
80511,PO BOX,ESTES PARK,CO,PRIMARY,40.37,-105.52,NA-US-CO-ESTES PARK,FALSE,,,,#DIV/0!
80512,STANDARD,BELLVUE,CO,PRIMARY,40.63,-105.17,NA-US-CO-BELLVUE,FALSE,1045,1803,41742229,39944.71675
80513,STANDARD,BERTHOUD,CO,PRIMARY,40.3,-105.08,NA-US-CO-BERTHOUD,FALSE,5057,9316,244197618,48289.02867
80514,STANDARD,DACONO,CO,PRIMARY,40.07,-104.94,NA-US-CO-DACONO,FALSE,1762,3217,67359626,38229.07264
80515,STANDARD,DRAKE,CO,PRIMARY,40.43,-105.33,NA-US-CO-DRAKE,FALSE,348,579,10947330,31457.84483
80516,STANDARD,ERIE,CO,PRIMARY,40.02,-105.04,NA-US-CO-ERIE,FALSE,8692,17116,605649618,69678.97124
80517,STANDARD,ESTES PARK,CO,PRIMARY,40.37,-105.52,NA-US-CO-ESTES PARK,FALSE,5115,8636,146219457,28586.40411
8052,STANDARD,MAPLE SHADE,NJ,PRIMARY,39.95,-74.99,NA-US-NJ-MAPLE SHADE,FALSE,9877,15607,376208480,38089.34697
80520,PO BOX,FIRESTONE,CO,PRIMARY,40.12,-104.93,NA-US-CO-FIRESTONE,FALSE,907,1626,34196783,37703.17861
80521,STANDARD,FORT COLLINS,CO,PRIMARY,40.55,-105.06,NA-US-CO-FORT COLLINS,FALSE,11888,17234,345635215,29074.29467
80522,PO BOX,FORT COLLINS,CO,PRIMARY,40.55,-105.06,NA-US-CO-FORT COLLINS,FALSE,792,1104,21901403,27653.28662
80523,UNIQUE,FORT COLLINS,CO,PRIMARY,40.55,-105.06,NA-US-CO-FORT COLLINS,FALSE,,,,#DIV/0!
80524,STANDARD,FORT COLLINS,CO,PRIMARY,40.55,-105.06,NA-US-CO-FORT COLLINS,FALSE,14641,24832,555037289,37909.79366
80525,STANDARD,FORT COLLINS,CO,PRIMARY,40.55,-105.06,NA-US-CO-FORT COLLINS,FALSE,23463,39562,1043721964,44483.73882
80526,STANDARD,FORT COLLINS,CO,PRIMARY,40.55,-105.06,NA-US-CO-FORT COLLINS,FALSE,20484,34310,826123604,40330.18961
80527,PO BOX,FORT COLLINS,CO,PRIMARY,40.55,-105.06,NA-US-CO-FORT COLLINS,FALSE,820,1253,27093609,33040.98659
80528,STANDARD,FORT COLLINS,CO,PRIMARY,40.55,-105.06,NA-US-CO-FORT COLLINS,FALSE,7773,15003,510511596,65677.54998
8053,STANDARD,MARLTON,NJ,PRIMARY,39.9,-74.92,NA-US-NJ-MARLTON,FALSE,23252,40939,1384636340,59549.12868
80530,STANDARD,FREDERICK,CO,PRIMARY,40.1,-104.94,NA-US-CO-FREDERICK,FALSE,1836,3350,82361734,44859.33224
80532,PO BOX,GLEN HAVEN,CO,PRIMARY,40.45,-105.43,NA-US-CO-GLEN HAVEN,FALSE,,,,#DIV/0!
80533,PO BOX,HYGIENE,CO,PRIMARY,40.18,-105.17,NA-US-CO-HYGIENE,FALSE,,,,#DIV/0!
80534,STANDARD,JOHNSTOWN,CO,PRIMARY,40.33,-104.91,NA-US-CO-JOHNSTOWN,FALSE,4770,9297,230000596,48218.1543
80535,STANDARD,LAPORTE,CO,PRIMARY,40.62,-105.13,NA-US-CO-LAPORTE,FALSE,1433,2450,51292360,35793.69156
80536,STANDARD,LIVERMORE,CO,PRIMARY,40.75,-105.23,NA-US-CO-LIVERMORE,FALSE,799,1466,32476586,40646.54068
80537,STANDARD,LOVELAND,CO,PRIMARY,40.41,-105.07,NA-US-CO-LOVELAND,FALSE,18382,32084,676610403,36808.31264
80538,STANDARD,LOVELAND,CO,PRIMARY,40.41,-105.07,NA-US-CO-LOVELAND,FALSE,20537,36633,806799317,39285.15932
80539,PO BOX,LOVELAND,CO,PRIMARY,40.41,-105.07,NA-US-CO-LOVELAND,FALSE,696,1079,20230390,29066.6523
8054,STANDARD,MOUNT LAUREL,NJ,PRIMARY,39.94,-74.9,NA-US-NJ-MOUNT LAUREL,FALSE,22524,38300,1361067606,60427.43767
80540,STANDARD,LYONS,CO,PRIMARY,40.22,-105.26,NA-US-CO-LYONS,FALSE,2320,4199,119762587,51621.80474
80541,PO BOX,MASONVILLE,CO,PRIMARY,40.48,-105.2,NA-US-CO-MASONVILLE,FALSE,,,,#DIV/0!
80542,STANDARD,MEAD,CO,PRIMARY,40.23,-104.98,NA-US-CO-MEAD,FALSE,1648,3170,97005110,58862.32403
80543,STANDARD,MILLIKEN,CO,PRIMARY,40.31,-104.85,NA-US-CO-MILLIKEN,FALSE,2395,4731,99928217,41723.68142
80544,PO BOX,NIWOT,CO,PRIMARY,40.09,-105.15,NA-US-CO-NIWOT,FALSE,358,566,15104486,42191.30168
80545,STANDARD,RED FEATHER LAKES,CO,PRIMARY,40.8,-105.58,NA-US-CO-RED FEATHER LAKES,FALSE,372,619,7608156,20452.03226
80546,PO BOX,SEVERANCE,CO,PRIMARY,40.52,-104.85,NA-US-CO-SEVERANCE,FALSE,,,,#DIV/0!
80547,PO BOX,TIMNATH,CO,PRIMARY,40.52,-104.98,NA-US-CO-TIMNATH,FALSE,314,601,20268910,64550.66879
80549,STANDARD,WELLINGTON,CO,PRIMARY,40.7,-105,NA-US-CO-WELLINGTON,FALSE,3648,6912,161787539,44349.65433
8055,STANDARD,MEDFORD,NJ,PRIMARY,39.86,-74.82,NA-US-NJ-MEDFORD,FALSE,13401,24851,975878915,72821.35027
80550,STANDARD,WINDSOR,CO,PRIMARY,40.48,-104.9,NA-US-CO-WINDSOR,FALSE,9075,17389,472728998,52091.34964
80551,UNIQUE,WINDSOR,CO,PRIMARY,40.48,-104.9,NA-US-CO-WINDSOR,FALSE,,,,#DIV/0!
80553,UNIQUE,FORT COLLINS,CO,PRIMARY,40.55,-105.06,NA-US-CO-FORT COLLINS,FALSE,,,,#DIV/0!
8056,STANDARD,MICKLETON,NJ,PRIMARY,39.78,-75.25,NA-US-NJ-MICKLETON,FALSE,2037,4070,153832688,75519.2381
8057,STANDARD,MOORESTOWN,NJ,PRIMARY,39.97,-74.94,NA-US-NJ-MOORESTOWN,FALSE,10033,18385,922187708,91915.44982
8059,STANDARD,MOUNT EPHRAIM,NJ,PRIMARY,39.88,-75.09,NA-US-NJ-MOUNT EPHRAIM,FALSE,2858,4835,114847858,40184.69489
8060,STANDARD,MOUNT HOLLY,NJ,PRIMARY,39.99,-74.78,NA-US-NJ-MOUNT HOLLY,FALSE,12422,21570,576915574,46443.05056
80601,STANDARD,BRIGHTON,CO,PRIMARY,39.95,-104.79,NA-US-CO-BRIGHTON,FALSE,13893,26250,580905622,41812.82819
80602,STANDARD,BRIGHTON,CO,PRIMARY,39.95,-104.9,NA-US-CO-BRIGHTON,FALSE,11379,22592,740862094,65107.83847
80603,STANDARD,BRIGHTON,CO,PRIMARY,39.97,-104.74,NA-US-CO-BRIGHTON,FALSE,4716,9040,225770160,47873.23155
8061,STANDARD,MOUNT ROYAL,NJ,PRIMARY,39.81,-75.2,NA-US-NJ-MOUNT ROYAL,FALSE,1235,2344,80556898,65228.25749
80610,STANDARD,AULT,CO,PRIMARY,40.58,-104.73,NA-US-CO-AULT,FALSE,1166,2162,42226308,36214.67238
80611,STANDARD,BRIGGSDALE,CO,PRIMARY,40.63,-104.32,NA-US-CO-BRIGGSDALE,FALSE,283,551,10394159,36728.47703
80612,STANDARD,CARR,CO,PRIMARY,40.9,-104.87,NA-US-CO-CARR,FALSE,,,,#DIV/0!
80614,PO BOX,EASTLAKE,CO,PRIMARY,39.92,-104.96,NA-US-CO-EASTLAKE,FALSE,371,604,13779526,37141.57951
80615,STANDARD,EATON,CO,PRIMARY,40.52,-104.71,NA-US-CO-EATON,FALSE,3196,6149,131390991,41111.07353
8062,STANDARD,MULLICA HILL,NJ,PRIMARY,39.73,-75.22,NA-US-NJ-MULLICA HILL,FALSE,6854,13484,506433867,73888.80464
80620,STANDARD,EVANS,CO,PRIMARY,40.37,-104.69,NA-US-CO-EVANS,FALSE,6911,12673,235056933,34012.00014
80621,STANDARD,FORT LUPTON,CO,PRIMARY,40.08,-104.8,NA-US-CO-FORT LUPTON,FALSE,5290,9897,192454408,36380.79546
80622,STANDARD,GALETON,CO,PRIMARY,40.52,-104.58,NA-US-CO-GALETON,FALSE,,,,#DIV/0!
80623,PO BOX,GILCREST,CO,PRIMARY,40.28,-104.78,NA-US-CO-GILCREST,FALSE,469,918,15420526,32879.58635
80624,STANDARD,GILL,CO,PRIMARY,40.45,-104.53,NA-US-CO-GILL,FALSE,431,828,15708525,36446.69374
8063,STANDARD,NATIONAL PARK,NJ,PRIMARY,39.86,-75.18,NA-US-NJ-NATIONAL PARK,FALSE,1597,2747,60197531,37694.13338
80631,STANDARD,GREELEY,CO,PRIMARY,40.42,-104.74,NA-US-CO-GREELEY,FALSE,15624,27546,423173227,27084.81996
80632,PO BOX,GREELEY,CO,PRIMARY,40.42,-104.74,NA-US-CO-GREELEY,FALSE,579,1023,16358957,28253.81174
80633,PO BOX,GREELEY,CO,PRIMARY,40.42,-104.74,NA-US-CO-GREELEY,FALSE,406,664,14990869,36923.32266
80634,STANDARD,GREELEY,CO,PRIMARY,40.42,-104.74,NA-US-CO-GREELEY,FALSE,23358,42039,942849666,40365.17108
80638,UNIQUE,GREELEY,CO,PRIMARY,40.42,-104.74,NA-US-CO-GREELEY,FALSE,,,,#DIV/0!
80639,UNIQUE,GREELEY,CO,PRIMARY,40.42,-104.74,NA-US-CO-GREELEY,FALSE,,,,#DIV/0!
8064,PO BOX,NEW LISBON,NJ,PRIMARY,39.92,-74.53,NA-US-NJ-NEW LISBON,FALSE,,,,#DIV/0!
80640,STANDARD,HENDERSON,CO,PRIMARY,39.92,-104.87,NA-US-CO-HENDERSON,FALSE,4284,8194,207223161,48371.41947
80642,STANDARD,HUDSON,CO,PRIMARY,40.07,-104.64,NA-US-CO-HUDSON,FALSE,1619,3136,75555726,46668.14453
80643,STANDARD,KEENESBURG,CO,PRIMARY,40.1,-104.51,NA-US-CO-KEENESBURG,FALSE,1177,2270,52753856,44820.60833
80644,STANDARD,KERSEY,CO,PRIMARY,40.38,-104.56,NA-US-CO-KERSEY,FALSE,1257,2401,50680299,40318.45585
80645,STANDARD,LA SALLE,CO,PRIMARY,40.34,-104.7,NA-US-CO-LA SALLE,FALSE,1676,3083,57229895,34146.71539
80646,PO BOX,LUCERNE,CO,PRIMARY,40.48,-104.68,NA-US-CO-LUCERNE,FALSE,,,,#DIV/0!
80648,STANDARD,NUNN,CO,PRIMARY,40.7,-104.78,NA-US-CO-NUNN,FALSE,410,772,15930989,38856.07073
80649,STANDARD,ORCHARD,CO,PRIMARY,40.33,-104.12,NA-US-CO-ORCHARD,FALSE,,,,#DIV/0!
8065,STANDARD,PALMYRA,NJ,PRIMARY,40,-75.03,NA-US-NJ-PALMYRA,FALSE,3939,6356,163157868,41421.13938
80650,STANDARD,PIERCE,CO,PRIMARY,40.63,-104.75,NA-US-CO-PIERCE,FALSE,642,1190,22465810,34993.47352
80651,STANDARD,PLATTEVILLE,CO,PRIMARY,40.21,-104.82,NA-US-CO-PLATTEVILLE,FALSE,1856,3452,72464136,39043.17672
80652,STANDARD,ROGGEN,CO,PRIMARY,40.17,-104.37,NA-US-CO-ROGGEN,FALSE,,,,#DIV/0!
80653,STANDARD,WELDONA,CO,PRIMARY,40.35,-103.97,NA-US-CO-WELDONA,FALSE,340,626,10585279,31133.17353
80654,STANDARD,WIGGINS,CO,PRIMARY,40.23,-104.07,NA-US-CO-WIGGINS,FALSE,1028,1988,35207851,34248.8823
8066,STANDARD,PAULSBORO,NJ,PRIMARY,39.83,-75.24,NA-US-NJ-PAULSBORO,FALSE,3962,6356,122311828,30871.23372
8067,STANDARD,PEDRICKTOWN,NJ,PRIMARY,39.73,-75.4,NA-US-NJ-PEDRICKTOWN,FALSE,821,1451,35607626,43371.04263
8068,STANDARD,PEMBERTON,NJ,PRIMARY,39.97,-74.68,NA-US-NJ-PEMBERTON,FALSE,3295,5490,114712410,34814.08498
8069,STANDARD,PENNS GROVE,NJ,PRIMARY,39.72,-75.46,NA-US-NJ-PENNS GROVE,FALSE,6206,10482,201905191,32533.869
8070,STANDARD,PENNSVILLE,NJ,PRIMARY,39.65,-75.51,NA-US-NJ-PENNSVILLE,FALSE,6374,11154,266694161,41840.94148
80701,STANDARD,FORT MORGAN,CO,PRIMARY,40.26,-103.79,NA-US-CO-FORT MORGAN,FALSE,6696,12383,209408572,31273.6816
80705,STANDARD,LOG LANE VILLAGE,CO,PRIMARY,40.27,-103.82,NA-US-CO-LOG LANE VILLAGE,FALSE,334,614,8627467,25830.73952
